hmm,param,layer,seed,target,R2
Spiral,a=0.01,29,2,real,0.8681172651260117
Spiral,a=0.01,30,2,real,0.8698205893010462
Spiral,a=0.01,31,2,real,0.874332570275125
Spiral,a=0.01,0,2,shuffle,-0.045079655968486065
Spiral,a=0.01,1,2,shuffle,-0.07594975371338886
Spiral,a=0.01,2,2,shuffle,-0.10076229077646026
Spiral,a=0.01,3,2,shuffle,-0.203245601233065
Spiral,a=0.01,4,2,shuffle,-0.32228328841119724
Spiral,a=0.01,5,2,shuffle,-0.5887127514207895
Spiral,a=0.01,6,2,shuffle,-1.2687783457446513
Spiral,a=0.01,7,2,shuffle,-1.6844734442131113
Spiral,a=0.01,8,2,shuffle,-2.2282895534942893
Spiral,a=0.01,9,2,shuffle,-2.5196744176594796
Spiral,a=0.01,10,2,shuffle,-2.294595242009925
Spiral,a=0.01,11,2,shuffle,-1.9226988258665294
Spiral,a=0.01,12,2,shuffle,-1.9662891236704247
Spiral,a=0.01,13,2,shuffle,-1.9640959135327396
Spiral,a=0.01,14,2,shuffle,-1.728108818101373
Spiral,a=0.01,15,2,shuffle,-1.7548886922454972
Spiral,a=0.01,16,2,shuffle,-1.7527738110413007
Spiral,a=0.01,17,2,shuffle,-1.7254931736211305
Spiral,a=0.01,18,2,shuffle,-1.633912363963518
Spiral,a=0.01,19,2,shuffle,-1.554809993835907
Spiral,a=0.01,20,2,shuffle,-1.4458652853186824
Spiral,a=0.01,21,2,shuffle,-1.3725331466247432
Spiral,a=0.01,22,2,shuffle,-1.2999700108564394
Spiral,a=0.01,23,2,shuffle,-1.2083020048389055
Spiral,a=0.01,24,2,shuffle,-1.1029308691740547
Spiral,a=0.01,25,2,shuffle,-1.034599958988153
Spiral,a=0.01,26,2,shuffle,-0.9875588775562358
Spiral,a=0.01,27,2,shuffle,-0.9215601005221312
Spiral,a=0.01,28,2,shuffle,-0.8766105001413247
Spiral,a=0.01,29,2,shuffle,-0.8298752217626351
Spiral,a=0.01,30,2,shuffle,-0.7964462556983991
Spiral,a=0.01,31,2,shuffle,-0.47206200301615664
Spiral,a=0.01,0,2,random,-0.07153792159886652
Spiral,a=0.01,1,2,random,-0.11916318436433504
Spiral,a=0.01,2,2,random,-0.22025680568935013
Spiral,a=0.01,3,2,random,-0.28984860631452625
Spiral,a=0.01,4,2,random,-0.35326655613587854
Spiral,a=0.01,5,2,random,-0.5416045022000577
Spiral,a=0.01,6,2,random,-0.9703725790444402
Spiral,a=0.01,7,2,random,-1.5749122780191542
Spiral,a=0.01,8,2,random,-2.0689317468743016
Spiral,a=0.01,9,2,random,-2.3932726214946705
Spiral,a=0.01,10,2,random,-2.3157652727991596
Spiral,a=0.01,11,2,random,-2.006753081646428
Spiral,a=0.01,12,2,random,-1.8954724972749575
Spiral,a=0.01,13,2,random,-1.838929773630325
Spiral,a=0.01,14,2,random,-1.8136190969241421
Spiral,a=0.01,15,2,random,-1.8561841903110081
Spiral,a=0.01,16,2,random,-1.823219183717752
Spiral,a=0.01,17,2,random,-1.863705635686736
Spiral,a=0.01,18,2,random,-1.8664142953152565
Spiral,a=0.01,19,2,random,-1.8028232315620012
Spiral,a=0.01,20,2,random,-1.6604997331387756
Spiral,a=0.01,21,2,random,-1.3912964649807447
Spiral,a=0.01,22,2,random,-1.3081704678918253
Spiral,a=0.01,23,2,random,-1.2611064146448197
Spiral,a=0.01,24,2,random,-1.1796136228104093
Spiral,a=0.01,25,2,random,-1.1481199936215436
Spiral,a=0.01,26,2,random,-1.0418123845452039
Spiral,a=0.01,27,2,random,-0.9605817210619403
Spiral,a=0.01,28,2,random,-0.9619287695331129
Spiral,a=0.01,29,2,random,-0.8361928987973406
Spiral,a=0.01,30,2,random,-0.7546109105101091
Spiral,a=0.01,31,2,random,-0.45524877436792477
Spiral,a=0.01,0,3,real,0.3183907396164688
Spiral,a=0.01,1,3,real,0.43073868984475205
Spiral,a=0.01,2,3,real,0.39229777329349325
Spiral,a=0.01,3,3,real,0.3885756131262784
Spiral,a=0.01,4,3,real,0.42999607024962916
Spiral,a=0.01,5,3,real,0.733012261685366
Spiral,a=0.01,6,3,real,0.818669507033581
Spiral,a=0.01,7,3,real,0.8216586199206416
Spiral,a=0.01,8,3,real,0.7767316947930687
Spiral,a=0.01,9,3,real,0.77079778973747
Spiral,a=0.01,10,3,real,0.7694636370859929
Spiral,a=0.01,11,3,real,0.7538666451094533
Spiral,a=0.01,12,3,real,0.751823676037813
Spiral,a=0.01,13,3,real,0.728406237764541
Spiral,a=0.01,14,3,real,0.768356699384179
Spiral,a=0.01,15,3,real,0.7691541422377588
Spiral,a=0.01,16,3,real,0.7782626050284001
Spiral,a=0.01,17,3,real,0.7809525905745045
Spiral,a=0.01,18,3,real,0.7913001130193326
Spiral,a=0.01,19,3,real,0.802422257798826
Spiral,a=0.01,20,3,real,0.8049943448323542
Spiral,a=0.01,21,3,real,0.8224439098351546
Spiral,a=0.01,22,3,real,0.8207988069834808
Spiral,a=0.01,23,3,real,0.8278173093380903
Spiral,a=0.01,24,3,real,0.8262972617297767
Spiral,a=0.01,25,3,real,0.8362985304366009
Spiral,a=0.01,26,3,real,0.8383214996714805
Spiral,a=0.01,27,3,real,0.8466603363357394
Spiral,a=0.01,28,3,real,0.8601099789973208
Spiral,a=0.01,29,3,real,0.8643054286248586
Spiral,a=0.01,30,3,real,0.8666809981325884
Spiral,a=0.01,31,3,real,0.8767200759831758
Spiral,a=0.01,0,3,shuffle,-0.044425399074969674
Spiral,a=0.01,1,3,shuffle,-0.08626243667946643
Spiral,a=0.01,2,3,shuffle,-0.1475120656139579
Spiral,a=0.01,3,3,shuffle,-0.24975389977879714
Spiral,a=0.01,4,3,shuffle,-0.47319901559911526
Spiral,a=0.01,5,3,shuffle,-1.014367656493886
Spiral,a=0.01,6,3,shuffle,-0.8948809717607178
Spiral,a=0.01,7,3,shuffle,-1.4544302827758573
Spiral,a=0.01,8,3,shuffle,-2.00733512721562
Spiral,a=0.01,9,3,shuffle,-2.0912998305068515
Spiral,a=0.01,10,3,shuffle,-1.8101552250811555
Spiral,a=0.01,11,3,shuffle,-1.6246315678595025
Spiral,a=0.01,12,3,shuffle,-1.6939513928123415
Spiral,a=0.01,13,3,shuffle,-1.5939882599661015
Spiral,a=0.01,14,3,shuffle,-1.6430435990002779
Spiral,a=0.01,15,3,shuffle,-1.60103850462994
Spiral,a=0.01,16,3,shuffle,-1.6213120876384912
Spiral,a=0.01,17,3,shuffle,-1.7044178341265357
Spiral,a=0.01,18,3,shuffle,-1.6859512204464275
Spiral,a=0.01,19,3,shuffle,-1.626840724319873
Spiral,a=0.01,20,3,shuffle,-1.5256485267502322
Spiral,a=0.01,21,3,shuffle,-1.396384146166295
Spiral,a=0.01,22,3,shuffle,-1.2675363165404248
Spiral,a=0.01,23,3,shuffle,-1.1249514023882257
Spiral,a=0.01,24,3,shuffle,-1.0336582750002394
Spiral,a=0.01,25,3,shuffle,-1.05139185475299
Spiral,a=0.01,26,3,shuffle,-1.0209951258749963
Spiral,a=0.01,27,3,shuffle,-0.9603714006645663
Spiral,a=0.01,28,3,shuffle,-0.9551515862452
Spiral,a=0.01,29,3,shuffle,-0.8043217161899472
Spiral,a=0.01,30,3,shuffle,-0.7114205584655604
Spiral,a=0.01,31,3,shuffle,-0.45792141071924464
Spiral,a=0.01,0,3,random,-0.06648855027812606
Spiral,a=0.01,1,3,random,-0.09139088388112282
Spiral,a=0.01,2,3,random,-0.1339764305968596
Spiral,a=0.01,3,3,random,-0.2015424697796453
Spiral,a=0.01,4,3,random,-0.3027223376010526
Spiral,a=0.01,5,3,random,-0.6225075827890871
Spiral,a=0.01,6,3,random,-0.9340000805496058
Spiral,a=0.01,7,3,random,-1.6171979293234218
Spiral,a=0.01,8,3,random,-2.251523867970001
Spiral,a=0.01,9,3,random,-2.427982675582049
Spiral,a=0.01,10,3,random,-2.03682680161239
Spiral,a=0.01,11,3,random,-2.0713229978503556
Spiral,a=0.01,12,3,random,-1.9524132055009864
Spiral,a=0.01,13,3,random,-1.82515604647087
Spiral,a=0.01,14,3,random,-1.7092988634965556
Spiral,a=0.01,15,3,random,-1.7363780593908058
Spiral,a=0.01,16,3,random,-1.742560701392129
Spiral,a=0.01,17,3,random,-1.7107152860163861
Spiral,a=0.01,18,3,random,-1.782333632421253
Spiral,a=0.01,19,3,random,-1.8018286599543223
Spiral,a=0.01,20,3,random,-1.6390419525518687
Spiral,a=0.01,21,3,random,-1.4065222744486903
Spiral,a=0.01,22,3,random,-1.3086899967504304
Spiral,a=0.01,23,3,random,-1.2419279823997273
Spiral,a=0.01,24,3,random,-1.140737080385748
Spiral,a=0.01,25,3,random,-1.0900176786155327
Spiral,a=0.01,26,3,random,-1.0069647823514711
Spiral,a=0.01,27,3,random,-0.9087751807170865
Spiral,a=0.01,28,3,random,-0.8810536109119338
Spiral,a=0.01,29,3,random,-0.8044240859504752
Spiral,a=0.01,30,3,random,-0.707362914409791
Spiral,a=0.01,31,3,random,-0.37352488936842665
Spiral,a=0.01,0,4,real,0.3446543427296689
Spiral,a=0.01,1,4,real,0.4862121615904581
Spiral,a=0.01,2,4,real,0.47795407601519535
Spiral,a=0.01,3,4,real,0.5330278724960333
Spiral,a=0.01,4,4,real,0.5445024660035087
Spiral,a=0.01,5,4,real,0.7588006836627177
Spiral,a=0.01,6,4,real,0.8135438051764208
Spiral,a=0.01,7,4,real,0.8161981898256123
Spiral,a=0.01,8,4,real,0.7907508046253059
Spiral,a=0.01,9,4,real,0.7766341788352075
Spiral,a=0.01,10,4,real,0.7793848757019708
Spiral,a=0.01,11,4,real,0.7561941531084595
Spiral,a=0.01,12,4,real,0.7422195191311278
Spiral,a=0.01,13,4,real,0.7325811698470336
Spiral,a=0.01,14,4,real,0.7626668837944923
