hmm,param,layer,seed,R2,target
Spiral,a=0.92,16,8,0.9854876048515522,real
Spiral,a=0.92,17,8,0.984982262511094,real
Spiral,a=0.92,18,8,0.984882628280154,real
Spiral,a=0.92,19,8,0.9850851192739024,real
Spiral,a=0.92,20,8,0.9849847951685782,real
Spiral,a=0.92,21,8,0.9856517575380118,real
Spiral,a=0.92,22,8,0.9850278316373492,real
Spiral,a=0.92,23,8,0.9850484892826727,real
Spiral,a=0.92,24,8,0.9850424815291396,real
Spiral,a=0.92,25,8,0.985095935101108,real
Spiral,a=0.92,26,8,0.9851971221340512,real
Spiral,a=0.92,27,8,0.983822373201556,real
Spiral,a=0.92,0,9,0.8936209687763871,real
Spiral,a=0.92,1,9,0.936770771568809,real
Spiral,a=0.92,2,9,0.966924672481664,real
Spiral,a=0.92,3,9,0.9909078439140742,real
Spiral,a=0.92,4,9,0.9931219068848296,real
Spiral,a=0.92,5,9,0.9930072935408396,real
Spiral,a=0.92,6,9,0.9927757097575632,real
Spiral,a=0.92,7,9,0.990774148716728,real
Spiral,a=0.92,8,9,0.986749114829418,real
Spiral,a=0.92,9,9,0.9848298463896812,real
Spiral,a=0.92,10,9,0.9848723260916288,real
Spiral,a=0.92,11,9,0.987310700802946,real
Spiral,a=0.92,12,9,0.986724318319634,real
Spiral,a=0.92,13,9,0.9868099955812704,real
Spiral,a=0.92,14,9,0.9875083771454412,real
Spiral,a=0.92,15,9,0.9874805255923872,real
Spiral,a=0.92,16,9,0.987180166834298,real
Spiral,a=0.92,17,9,0.9866098979897824,real
Spiral,a=0.92,18,9,0.9868137452542192,real
Spiral,a=0.92,19,9,0.9868998749100256,real
Spiral,a=0.92,20,9,0.9864368179532944,real
Spiral,a=0.92,21,9,0.9864693306042264,real
Spiral,a=0.92,22,9,0.9869116083998904,real
Spiral,a=0.92,23,9,0.9861543691375024,real
Spiral,a=0.92,24,9,0.9863346731014327,real
Spiral,a=0.92,25,9,0.9866119796666232,real
Spiral,a=0.92,26,9,0.9864557112169048,real
Spiral,a=0.92,27,9,0.9855708226900138,real
Spiral,a=0.93,0,0,0.8612251545866774,real
Spiral,a=0.93,1,0,0.9155454655334828,real
Spiral,a=0.93,2,0,0.953279066011268,real
Spiral,a=0.93,3,0,0.9849221751794982,real
Spiral,a=0.93,4,0,0.989628644276785,real
Spiral,a=0.93,5,0,0.9894396177610144,real
Spiral,a=0.93,6,0,0.9879879592660382,real
Spiral,a=0.93,7,0,0.9872185703492464,real
Spiral,a=0.93,8,0,0.9831289218060516,real
Spiral,a=0.93,9,0,0.982144987657615,real
Spiral,a=0.93,10,0,0.981213100203048,real
Spiral,a=0.93,11,0,0.9827848189688524,real
Spiral,a=0.93,12,0,0.9832692291536376,real
Spiral,a=0.93,13,0,0.9824139020388512,real
Spiral,a=0.93,14,0,0.9839328614438678,real
Spiral,a=0.93,15,0,0.9847440053057968,real
Spiral,a=0.93,16,0,0.9845331690862464,real
Spiral,a=0.93,17,0,0.983602018403508,real
Spiral,a=0.93,18,0,0.9834138135507728,real
Spiral,a=0.93,19,0,0.9838547405731438,real
Spiral,a=0.93,20,0,0.9834168612498884,real
Spiral,a=0.93,21,0,0.9835552129556072,real
Spiral,a=0.93,22,0,0.98360216512905,real
Spiral,a=0.93,23,0,0.9831460100914976,real
Spiral,a=0.93,24,0,0.983542109316666,real
Spiral,a=0.93,25,0,0.983905115643874,real
Spiral,a=0.93,26,0,0.9837274352046592,real
Spiral,a=0.93,27,0,0.9820641984781056,real
Spiral,a=0.93,0,1,0.8646873040390723,real
Spiral,a=0.93,1,1,0.9166008629149036,real
Spiral,a=0.93,2,1,0.955951300867156,real
Spiral,a=0.93,3,1,0.9842667307539196,real
Spiral,a=0.93,4,1,0.9883948496167,real
Spiral,a=0.93,5,1,0.9890714024274284,real
Spiral,a=0.93,6,1,0.9889046439289088,real
Spiral,a=0.93,7,1,0.9867916541749564,real
Spiral,a=0.93,8,1,0.9830949306666732,real
Spiral,a=0.93,9,1,0.9833059918800326,real
Spiral,a=0.93,10,1,0.9832409771953824,real
Spiral,a=0.93,11,1,0.9850208833835268,real
Spiral,a=0.93,12,1,0.9851658098675888,real
Spiral,a=0.93,13,1,0.9840889082980876,real
Spiral,a=0.93,14,1,0.9847660727052884,real
Spiral,a=0.93,15,1,0.9858380742096948,real
Spiral,a=0.93,16,1,0.985104576245288,real
Spiral,a=0.93,17,1,0.9843878206040804,real
Spiral,a=0.93,18,1,0.9840586993915692,real
Spiral,a=0.93,19,1,0.9840582263680624,real
Spiral,a=0.93,20,1,0.983794218820891,real
Spiral,a=0.93,21,1,0.9837571364868946,real
Spiral,a=0.93,22,1,0.98327932752411,real
Spiral,a=0.93,23,1,0.9838567068931968,real
Spiral,a=0.93,24,1,0.9832808549524386,real
Spiral,a=0.93,25,1,0.9830852753608617,real
Spiral,a=0.93,26,1,0.9830906703294052,real
Spiral,a=0.93,27,1,0.9811802159047656,real
Spiral,a=0.93,0,2,0.8739287901464882,real
Spiral,a=0.93,1,2,0.917771293968153,real
Spiral,a=0.93,2,2,0.954101708685974,real
Spiral,a=0.93,3,2,0.9861654694224862,real
Spiral,a=0.93,4,2,0.9896553623116596,real
Spiral,a=0.93,5,2,0.9889517955893622,real
Spiral,a=0.93,6,2,0.98828673389415,real
Spiral,a=0.93,7,2,0.9871347290242308,real
Spiral,a=0.93,8,2,0.9838343689383257,real
Spiral,a=0.93,9,2,0.9826098947400363,real
Spiral,a=0.93,10,2,0.9812540774365917,real
Spiral,a=0.93,11,2,0.9837753773935052,real
Spiral,a=0.93,12,2,0.9830748214366236,real
Spiral,a=0.93,13,2,0.98319487417147,real
Spiral,a=0.93,14,2,0.984441938327006,real
Spiral,a=0.93,15,2,0.9847028334391156,real
Spiral,a=0.93,16,2,0.9854956314654036,real
Spiral,a=0.93,17,2,0.9852004392293018,real
Spiral,a=0.93,18,2,0.9850606106812092,real
Spiral,a=0.93,19,2,0.985002191591446,real
Spiral,a=0.93,20,2,0.984474625613164,real
Spiral,a=0.93,21,2,0.984370315904418,real
Spiral,a=0.93,22,2,0.9844535953143282,real
Spiral,a=0.93,23,2,0.9850928985801182,real
Spiral,a=0.93,24,2,0.9848764665335932,real
Spiral,a=0.93,25,2,0.9844787946016016,real
Spiral,a=0.93,26,2,0.9847001442316388,real
Spiral,a=0.93,27,2,0.9836217085411294,real
Spiral,a=0.93,0,3,0.8763498714749299,real
Spiral,a=0.93,1,3,0.9248626470173262,real
Spiral,a=0.93,2,3,0.9559537454015752,real
Spiral,a=0.93,3,3,0.9864843296933242,real
Spiral,a=0.93,4,3,0.9907867395643244,real
Spiral,a=0.93,5,3,0.9894585012165856,real
Spiral,a=0.93,6,3,0.989954334761188,real
Spiral,a=0.93,7,3,0.9876506422654908,real
Spiral,a=0.93,8,3,0.9854137730640968,real
Spiral,a=0.93,9,3,0.9835717041281822,real
Spiral,a=0.93,10,3,0.9832887582644564,real
Spiral,a=0.93,11,3,0.9858033456362166,real
Spiral,a=0.93,12,3,0.9859932973190378,real
Spiral,a=0.93,13,3,0.98499977115671,real
Spiral,a=0.93,14,3,0.9860883136852032,real
Spiral,a=0.93,15,3,0.9862228011624704,real
Spiral,a=0.93,16,3,0.9864185752394268,real
Spiral,a=0.93,17,3,0.9858525285047884,real
Spiral,a=0.93,18,3,0.985123099129645,real
Spiral,a=0.93,19,3,0.9852846024346494,real
Spiral,a=0.93,20,3,0.9850096531181496,real
Spiral,a=0.93,21,3,0.9846755062530668,real
Spiral,a=0.93,22,3,0.984918443039572,real
Spiral,a=0.93,23,3,0.9852799704551845,real
Spiral,a=0.93,24,3,0.9849820750094408,real
Spiral,a=0.93,25,3,0.9856080831842888,real
Spiral,a=0.93,26,3,0.9857237469129864,real
Spiral,a=0.93,27,3,0.984762104614557,real
Spiral,a=0.93,0,4,0.8684967606325213,real
Spiral,a=0.93,1,4,0.9236353867448638,real
Spiral,a=0.93,2,4,0.9588103894142248,real
Spiral,a=0.93,3,4,0.9874267431254184,real
Spiral,a=0.93,4,4,0.9909870056636032,real
Spiral,a=0.93,5,4,0.9914476352715066,real
Spiral,a=0.93,6,4,0.9902672649074056,real
Spiral,a=0.93,7,4,0.9883063230737628,real
Spiral,a=0.93,8,4,0.9860719721224286,real
Spiral,a=0.93,9,4,0.9836009137353608,real
Spiral,a=0.93,10,4,0.9835056193715542,real
Spiral,a=0.93,11,4,0.986179564469305,real
Spiral,a=0.93,12,4,0.986028109756971,real
Spiral,a=0.93,13,4,0.9851940462828168,real
Spiral,a=0.93,14,4,0.9855168640149276,real
Spiral,a=0.93,15,4,0.985200378894663,real
Spiral,a=0.93,16,4,0.9839906465746237,real
Spiral,a=0.93,17,4,0.9837729725794754,real
Spiral,a=0.93,18,4,0.9835800725756992,real
Spiral,a=0.93,19,4,0.9835215673805364,real
Spiral,a=0.93,20,4,0.9841951873940392,real
Spiral,a=0.93,21,4,0.9843648535790274,real
Spiral,a=0.93,22,4,0.9841198338908608,real
Spiral,a=0.93,23,4,0.9839159410832918,real
Spiral,a=0.93,24,4,0.9842797931228792,real
Spiral,a=0.93,25,4,0.9845080285921138,real
Spiral,a=0.93,26,4,0.9851444555740168,real
Spiral,a=0.93,27,4,0.9834541833040572,real
Spiral,a=0.93,0,5,0.8916244176116402,real
Spiral,a=0.93,1,5,0.9319367896357812,real
Spiral,a=0.93,2,5,0.9615239637113572,real
Spiral,a=0.93,3,5,0.988701182080564,real
Spiral,a=0.93,4,5,0.991850549933242,real
Spiral,a=0.93,5,5,0.9921915920457683,real
Spiral,a=0.93,6,5,0.9914919975571932,real
Spiral,a=0.93,7,5,0.990399292693375,real
Spiral,a=0.93,8,5,0.987439964866895,real
Spiral,a=0.93,9,5,0.9860743450024272,real
Spiral,a=0.93,10,5,0.9849080441995464,real
Spiral,a=0.93,11,5,0.9866286615550904,real
Spiral,a=0.93,12,5,0.9864599135222576,real
Spiral,a=0.93,13,5,0.9859820849352444,real
Spiral,a=0.93,14,5,0.9862623002162502,real
Spiral,a=0.93,15,5,0.987014682782648,real
Spiral,a=0.93,16,5,0.9869160180304394,real
Spiral,a=0.93,17,5,0.9868935947587624,real
Spiral,a=0.93,18,5,0.98623799148072,real
Spiral,a=0.93,19,5,0.9861897854728656,real
Spiral,a=0.93,20,5,0.9863086659328232,real
Spiral,a=0.93,21,5,0.9867405049140217,real
Spiral,a=0.93,22,5,0.986848265065296,real
Spiral,a=0.93,23,5,0.9865388290226182,real
Spiral,a=0.93,24,5,0.9863313651499912,real
Spiral,a=0.93,25,5,0.9864167589863092,real
Spiral,a=0.93,26,5,0.9864147929974376,real
Spiral,a=0.93,27,5,0.9861070430700908,real
Spiral,a=0.93,0,6,0.8667702288645285,real
Spiral,a=0.93,1,6,0.925448594338964,real
Spiral,a=0.93,2,6,0.9610959765795016,real
Spiral,a=0.93,3,6,0.9875153370058476,real
Spiral,a=0.93,4,6,0.9912272775653173,real
Spiral,a=0.93,5,6,0.9900681033071298,real
Spiral,a=0.93,6,6,0.9892217891719524,real
Spiral,a=0.93,7,6,0.9877592580925468,real
Spiral,a=0.93,8,6,0.9866431915330568,real
Spiral,a=0.93,9,6,0.9846484364574436,real
Spiral,a=0.93,10,6,0.9834587884786684,real
Spiral,a=0.93,11,6,0.9861312222006368,real
Spiral,a=0.93,12,6,0.9859275888982958,real
Spiral,a=0.93,13,6,0.985585462014124,real
Spiral,a=0.93,14,6,0.9854095216138926,real
Spiral,a=0.93,15,6,0.9851016096235454,real
Spiral,a=0.93,16,6,0.984899655438346,real
Spiral,a=0.93,17,6,0.9847648057913264,real
Spiral,a=0.93,18,6,0.9838422256543532,real
Spiral,a=0.93,19,6,0.9838705641394118,real
Spiral,a=0.93,20,6,0.9840562554485596,real
Spiral,a=0.93,21,6,0.9838828071589036,real
Spiral,a=0.93,22,6,0.9840958735909772,real
Spiral,a=0.93,23,6,0.9843593205545014,real
Spiral,a=0.93,24,6,0.9845592086737734,real
Spiral,a=0.93,25,6,0.98436313590963,real
Spiral,a=0.93,26,6,0.9844431821805248,real
Spiral,a=0.93,27,6,0.9832176201416234,real
Spiral,a=0.93,0,7,0.8809123244237484,real
Spiral,a=0.93,1,7,0.9215779654353342,real
Spiral,a=0.93,2,7,0.9579877318083864,real
Spiral,a=0.93,3,7,0.9869742117534605,real
Spiral,a=0.93,4,7,0.991193821508936,real
Spiral,a=0.93,5,7,0.9909440408132782,real
Spiral,a=0.93,6,7,0.9905756055019368,real
Spiral,a=0.93,7,7,0.9886523342040484,real
Spiral,a=0.93,8,7,0.9854495929169804,real
Spiral,a=0.93,9,7,0.9837488634401031,real
Spiral,a=0.93,10,7,0.9821700106897444,real
Spiral,a=0.93,11,7,0.9851475627998724,real
Spiral,a=0.93,12,7,0.9852900251775843,real
Spiral,a=0.93,13,7,0.985712992537702,real
Spiral,a=0.93,14,7,0.984718156340678,real
Spiral,a=0.93,15,7,0.9858322577664408,real
Spiral,a=0.93,16,7,0.985976191352788,real
Spiral,a=0.93,17,7,0.985450145132478,real
Spiral,a=0.93,18,7,0.9852143235020424,real
Spiral,a=0.93,19,7,0.9850076135661598,real
Spiral,a=0.93,20,7,0.985151223404646,real
Spiral,a=0.93,21,7,0.9855649680487908,real
Spiral,a=0.93,22,7,0.985117648907296,real
Spiral,a=0.93,23,7,0.9856027215572996,real
Spiral,a=0.93,24,7,0.985670431988164,real
Spiral,a=0.93,25,7,0.9858405328027562,real
Spiral,a=0.93,26,7,0.9854597797049072,real
Spiral,a=0.93,27,7,0.9839089936401824,real
Spiral,a=0.93,0,8,0.8746427861931614,real
Spiral,a=0.93,1,8,0.920514938861463,real
Spiral,a=0.93,2,8,0.956076693924485,real
Spiral,a=0.93,3,8,0.986143060760026,real
Spiral,a=0.93,4,8,0.9892478587545994,real
Spiral,a=0.93,5,8,0.9889627466121372,real
Spiral,a=0.93,6,8,0.9887248112285328,real
Spiral,a=0.93,7,8,0.9868200765269588,real
Spiral,a=0.93,8,8,0.9844115585597296,real
Spiral,a=0.93,9,8,0.9827562013417434,real
Spiral,a=0.93,10,8,0.98197118164161,real
Spiral,a=0.93,11,8,0.9842507270179508,real
Spiral,a=0.93,12,8,0.9839201980210984,real
Spiral,a=0.93,13,8,0.983138223597837,real
Spiral,a=0.93,14,8,0.9835134064972963,real
Spiral,a=0.93,15,8,0.9835104374067654,real
Spiral,a=0.93,16,8,0.9843081976398012,real
Spiral,a=0.93,17,8,0.9837709217704376,real
Spiral,a=0.93,18,8,0.983729956375092,real
Spiral,a=0.93,19,8,0.9840429124482944,real
Spiral,a=0.93,20,8,0.9837550151508946,real
Spiral,a=0.93,21,8,0.983560958745976,real
Spiral,a=0.93,22,8,0.9830783073944528,real
Spiral,a=0.93,23,8,0.983420203393324,real
Spiral,a=0.93,24,8,0.9828394490677508,real
Spiral,a=0.93,25,8,0.9828520709676372,real
Spiral,a=0.93,26,8,0.9823223723740352,real
Spiral,a=0.93,27,8,0.9818449332565864,real
Spiral,a=0.93,0,9,0.8909630843161269,real
Spiral,a=0.93,1,9,0.9320703421036666,real
Spiral,a=0.93,2,9,0.9629981843191604,real
Spiral,a=0.93,3,9,0.988606851168928,real
Spiral,a=0.93,4,9,0.9916376420188708,real
Spiral,a=0.93,5,9,0.9918254219522668,real
Spiral,a=0.93,6,9,0.9903232221507984,real
Spiral,a=0.93,7,9,0.9888878831541914,real
Spiral,a=0.93,8,9,0.9849560673554192,real
Spiral,a=0.93,9,9,0.9837400555780924,real
Spiral,a=0.93,10,9,0.982879679435913,real
Spiral,a=0.93,11,9,0.9867091577291712,real
Spiral,a=0.93,12,9,0.986491626010429,real
Spiral,a=0.93,13,9,0.9863224171560068,real
Spiral,a=0.93,14,9,0.986738993364794,real
Spiral,a=0.93,15,9,0.9869924632117604,real
Spiral,a=0.93,16,9,0.987033355033584,real
Spiral,a=0.93,17,9,0.9866442264848716,real
Spiral,a=0.93,18,9,0.9862025192937176,real
Spiral,a=0.93,19,9,0.9860442270424008,real
Spiral,a=0.93,20,9,0.9856912223979752,real
Spiral,a=0.93,21,9,0.9855051932784428,real
Spiral,a=0.93,22,9,0.9853129662677907,real
Spiral,a=0.93,23,9,0.9851942192128936,real
Spiral,a=0.93,24,9,0.985661979237362,real
Spiral,a=0.93,25,9,0.9859183230902236,real
Spiral,a=0.93,26,9,0.9856496627865216,real
Spiral,a=0.93,27,9,0.9841902743254894,real
Spiral,a=0.94,0,0,0.8491452916858471,real
Spiral,a=0.94,1,0,0.9071639529904376,real
Spiral,a=0.94,2,0,0.9435588409789084,real
Spiral,a=0.94,3,0,0.9821297020997488,real
Spiral,a=0.94,4,0,0.9870404968127848,real
Spiral,a=0.94,5,0,0.9865388294031076,real
Spiral,a=0.94,6,0,0.985827610995756,real
Spiral,a=0.94,7,0,0.9844071211592847,real
Spiral,a=0.94,8,0,0.9810233147975695,real
Spiral,a=0.94,9,0,0.9794416139689868,real
Spiral,a=0.94,10,0,0.9791874676140676,real
Spiral,a=0.94,11,0,0.9806897365086272,real
Spiral,a=0.94,12,0,0.981784933662908,real
Spiral,a=0.94,13,0,0.980661361988436,real
Spiral,a=0.94,14,0,0.9828440997752368,real
Spiral,a=0.94,15,0,0.9826812264857586,real
Spiral,a=0.94,16,0,0.9823125627731264,real
Spiral,a=0.94,17,0,0.981813491334426,real
Spiral,a=0.94,18,0,0.9808196266331206,real
Spiral,a=0.94,19,0,0.9802749883388346,real
Spiral,a=0.94,20,0,0.9806188410190424,real
Spiral,a=0.94,21,0,0.9808347505529896,real
Spiral,a=0.94,22,0,0.9809268716887036,real
Spiral,a=0.94,23,0,0.9805588928027708,real
Spiral,a=0.94,24,0,0.9807482195142864,real
Spiral,a=0.94,25,0,0.9812141744060576,real
Spiral,a=0.94,26,0,0.9814148286289668,real
Spiral,a=0.94,27,0,0.9802635035561936,real
Spiral,a=0.94,0,1,0.8597786103856443,real
Spiral,a=0.94,1,1,0.9088932385281764,real
Spiral,a=0.94,2,1,0.950859223902334,real
Spiral,a=0.94,3,1,0.9837000259562634,real
Spiral,a=0.94,4,1,0.9875548294614191,real
Spiral,a=0.94,5,1,0.9869623409093116,real
Spiral,a=0.94,6,1,0.9857913962414996,real
Spiral,a=0.94,7,1,0.9838512771254334,real
Spiral,a=0.94,8,1,0.978872882809358,real
Spiral,a=0.94,9,1,0.9788773643532146,real
Spiral,a=0.94,10,1,0.9782491732094462,real
Spiral,a=0.94,11,1,0.981693878011912,real
Spiral,a=0.94,12,1,0.9836060314706364,real
Spiral,a=0.94,13,1,0.9826759651051497,real
Spiral,a=0.94,14,1,0.9833115244012238,real
Spiral,a=0.94,15,1,0.9830688808124088,real
Spiral,a=0.94,16,1,0.9830670986780096,real
Spiral,a=0.94,17,1,0.982492841435685,real
Spiral,a=0.94,18,1,0.9820762263361006,real
Spiral,a=0.94,19,1,0.9822125315377884,real
Spiral,a=0.94,20,1,0.9817895310806036,real
Spiral,a=0.94,21,1,0.98150959558069,real
Spiral,a=0.94,22,1,0.982019154979559,real
Spiral,a=0.94,23,1,0.981893765351066,real
Spiral,a=0.94,24,1,0.98190646867463,real
Spiral,a=0.94,25,1,0.9816630444660204,real
Spiral,a=0.94,26,1,0.9818360088462156,real
Spiral,a=0.94,27,1,0.9801551322535416,real
Spiral,a=0.94,0,2,0.8660348623152777,real
Spiral,a=0.94,1,2,0.9145272476916068,real
Spiral,a=0.94,2,2,0.951447561840443,real
Spiral,a=0.94,3,2,0.982768049914302,real
Spiral,a=0.94,4,2,0.9869865980010244,real
Spiral,a=0.94,5,2,0.9869465032285653,real
Spiral,a=0.94,6,2,0.9862306659992898,real
Spiral,a=0.94,7,2,0.9843477498924332,real
Spiral,a=0.94,8,2,0.9813544650489942,real
Spiral,a=0.94,9,2,0.9805277853141676,real
Spiral,a=0.94,10,2,0.9793049860112164,real
Spiral,a=0.94,11,2,0.9820577690162984,real
Spiral,a=0.94,12,2,0.980322108859266,real
Spiral,a=0.94,13,2,0.9810246413752252,real
Spiral,a=0.94,14,2,0.9825009471164609,real
Spiral,a=0.94,15,2,0.9821898339601884,real
Spiral,a=0.94,16,2,0.9813758135537723,real
Spiral,a=0.94,17,2,0.9806326142624058,real
Spiral,a=0.94,18,2,0.980786400265626,real
Spiral,a=0.94,19,2,0.9815707517822708,real
Spiral,a=0.94,20,2,0.981087746095237,real
Spiral,a=0.94,21,2,0.9811186342544508,real
Spiral,a=0.94,22,2,0.980855554293135,real
Spiral,a=0.94,23,2,0.9810160048833396,real
Spiral,a=0.94,24,2,0.980931028576906,real
Spiral,a=0.94,25,2,0.9805773237800413,real
Spiral,a=0.94,26,2,0.9799790331566628,real
Spiral,a=0.94,27,2,0.9806420786532956,real
Spiral,a=0.94,0,3,0.8604036195642661,real
Spiral,a=0.94,1,3,0.9135936910893486,real
Spiral,a=0.94,2,3,0.9488198264614652,real
Spiral,a=0.94,3,3,0.982529641258988,real
Spiral,a=0.94,4,3,0.988854660142656,real
Spiral,a=0.94,5,3,0.9878449858332896,real
Spiral,a=0.94,6,3,0.9870110060346796,real
Spiral,a=0.94,7,3,0.984172705882132,real
Spiral,a=0.94,8,3,0.9815243366755968,real
Spiral,a=0.94,9,3,0.978108545342271,real
Spiral,a=0.94,10,3,0.9774727282175906,real
Spiral,a=0.94,11,3,0.982703625637892,real
Spiral,a=0.94,12,3,0.9831271371332628,real
Spiral,a=0.94,13,3,0.9841579488922716,real
Spiral,a=0.94,14,3,0.984473032896001,real
Spiral,a=0.94,15,3,0.9846783550286806,real
Spiral,a=0.94,16,3,0.9847681763590904,real
Spiral,a=0.94,17,3,0.98399450207823,real
Spiral,a=0.94,18,3,0.983499608616255,real
Spiral,a=0.94,19,3,0.9832481165894504,real
Spiral,a=0.94,20,3,0.9829710715635596,real
Spiral,a=0.94,21,3,0.9830516457179852,real
Spiral,a=0.94,22,3,0.9830908926024586,real
Spiral,a=0.94,23,3,0.9832549277898384,real
Spiral,a=0.94,24,3,0.9834503318909524,real
Spiral,a=0.94,25,3,0.9837047566197537,real
Spiral,a=0.94,26,3,0.9833714587036848,real
Spiral,a=0.94,27,3,0.9825654678797572,real
Spiral,a=0.94,0,4,0.8556065660390526,real
Spiral,a=0.94,1,4,0.9157270287556468,real
Spiral,a=0.94,2,4,0.9514483014743312,real
Spiral,a=0.94,3,4,0.9829806141766656,real
Spiral,a=0.94,4,4,0.9880305884355388,real
Spiral,a=0.94,5,4,0.987379687010984,real
Spiral,a=0.94,6,4,0.986798272423398,real
Spiral,a=0.94,7,4,0.985839429919868,real
Spiral,a=0.94,8,4,0.982939970390064,real
Spiral,a=0.94,9,4,0.9793032499659672,real
Spiral,a=0.94,10,4,0.980515238521484,real
Spiral,a=0.94,11,4,0.98301220272715,real
Spiral,a=0.94,12,4,0.983614740326612,real
Spiral,a=0.94,13,4,0.9837614266212772,real
Spiral,a=0.94,14,4,0.984114975825802,real
Spiral,a=0.94,15,4,0.984207260235002,real
Spiral,a=0.94,16,4,0.983656698911986,real
Spiral,a=0.94,17,4,0.9829029409092566,real
Spiral,a=0.94,18,4,0.9829604118948188,real
Spiral,a=0.94,19,4,0.9828860450959734,real
Spiral,a=0.94,20,4,0.9823377443367148,real
Spiral,a=0.94,21,4,0.9816680333156138,real
Spiral,a=0.94,22,4,0.9817999341510202,real
Spiral,a=0.94,23,4,0.9819241093846116,real
Spiral,a=0.94,24,4,0.981998249941637,real
Spiral,a=0.94,25,4,0.981994607819226,real
Spiral,a=0.94,26,4,0.9816991471291648,real
Spiral,a=0.94,27,4,0.9797138306535028,real
Spiral,a=0.94,0,5,0.861778799342575,real
Spiral,a=0.94,1,5,0.907653691854818,real
Spiral,a=0.94,2,5,0.9471405645399807,real
Spiral,a=0.94,3,5,0.9822568376435048,real
Spiral,a=0.94,4,5,0.9874233386281552,real
Spiral,a=0.94,5,5,0.9868425307604408,real
Spiral,a=0.94,6,5,0.9869692126281326,real
Spiral,a=0.94,7,5,0.9855887681726008,real
Spiral,a=0.94,8,5,0.9825490284912484,real
Spiral,a=0.94,9,5,0.9794660986033614,real
Spiral,a=0.94,10,5,0.9813976842835256,real
Spiral,a=0.94,11,5,0.9842848023405482,real
Spiral,a=0.94,12,5,0.9838851182034868,real
Spiral,a=0.94,13,5,0.9846267686058564,real
Spiral,a=0.94,14,5,0.985849418791598,real
Spiral,a=0.94,15,5,0.9864876586986068,real
Spiral,a=0.94,16,5,0.9861467666101188,real
Spiral,a=0.94,17,5,0.9854442909292608,real
Spiral,a=0.94,18,5,0.9854697383164378,real
Spiral,a=0.94,19,5,0.985513438411197,real
Spiral,a=0.94,20,5,0.9855100019674125,real
Spiral,a=0.94,21,5,0.985313194333144,real
Spiral,a=0.94,22,5,0.9853768418453528,real
Spiral,a=0.94,23,5,0.98538482763543,real
Spiral,a=0.94,24,5,0.985177658113517,real
Spiral,a=0.94,25,5,0.9848989382729352,real
Spiral,a=0.94,26,5,0.9844619115082182,real
Spiral,a=0.94,27,5,0.9838034235986582,real
Spiral,a=0.94,0,6,0.8620330257353535,real
Spiral,a=0.94,1,6,0.9223505580171398,real
Spiral,a=0.94,2,6,0.9532100069237864,real
Spiral,a=0.94,3,6,0.9834974703578584,real
Spiral,a=0.94,4,6,0.9879408475042816,real
Spiral,a=0.94,5,6,0.9872883573968816,real
Spiral,a=0.94,6,6,0.984845476086568,real
Spiral,a=0.94,7,6,0.9837361628404052,real
Spiral,a=0.94,8,6,0.9802898085947362,real
Spiral,a=0.94,9,6,0.9803276042243186,real
Spiral,a=0.94,10,6,0.9798734929467936,real
Spiral,a=0.94,11,6,0.983467591190604,real
Spiral,a=0.94,12,6,0.983190254685422,real
Spiral,a=0.94,13,6,0.9820427047576594,real
Spiral,a=0.94,14,6,0.9836878138005508,real
Spiral,a=0.94,15,6,0.9833625515156248,real
Spiral,a=0.94,16,6,0.9833478329262144,real
Spiral,a=0.94,17,6,0.9825816010283378,real
Spiral,a=0.94,18,6,0.9822183483392652,real
Spiral,a=0.94,19,6,0.9824615056541258,real
Spiral,a=0.94,20,6,0.9822231352987424,real
Spiral,a=0.94,21,6,0.982019491000726,real
Spiral,a=0.94,22,6,0.9814992181749,real
Spiral,a=0.94,23,6,0.9817124569930272,real
Spiral,a=0.94,24,6,0.9818126797432116,real
Spiral,a=0.94,25,6,0.9818450778699718,real
Spiral,a=0.94,26,6,0.981864587164524,real
Spiral,a=0.94,27,6,0.9808945405408872,real
Spiral,a=0.94,0,7,0.8626798401799933,real
Spiral,a=0.94,1,7,0.9087813141200904,real
Spiral,a=0.94,2,7,0.9471425656275976,real
Spiral,a=0.94,3,7,0.9837872529705304,real
Spiral,a=0.94,4,7,0.9887897348083008,real
Spiral,a=0.94,5,7,0.9884634856173904,real
Spiral,a=0.94,6,7,0.9866914337247624,real
Spiral,a=0.94,7,7,0.9867855569828172,real
Spiral,a=0.94,8,7,0.9836117410597351,real
Spiral,a=0.94,9,7,0.9811810355021992,real
Spiral,a=0.94,10,7,0.9803209843516432,real
Spiral,a=0.94,11,7,0.9832728301752176,real
Spiral,a=0.94,12,7,0.9833233023452947,real
Spiral,a=0.94,13,7,0.9824279484972576,real
Spiral,a=0.94,14,7,0.9822352908228504,real
Spiral,a=0.94,15,7,0.9832534510108848,real
Spiral,a=0.94,16,7,0.9833166174929644,real
Spiral,a=0.94,17,7,0.9822835794791642,real
Spiral,a=0.94,18,7,0.981939223241342,real
Spiral,a=0.94,19,7,0.982403154679286,real
Spiral,a=0.94,20,7,0.98266927089889,real
Spiral,a=0.94,21,7,0.9823005026701956,real
Spiral,a=0.94,22,7,0.9825296104421108,real
Spiral,a=0.94,23,7,0.982534317084696,real
Spiral,a=0.94,24,7,0.982161133860246,real
Spiral,a=0.94,25,7,0.9822870197605156,real
