hmm,param,layer,seed,target,R2
Spiral,a=0.01,12,2,shuffle,-0.1562968888264884
Spiral,a=0.01,13,2,shuffle,-0.15598295729903122
Spiral,a=0.01,14,2,shuffle,-0.1724535861042502
Spiral,a=0.01,15,2,shuffle,-0.16330954523034058
Spiral,a=0.01,16,2,shuffle,-0.15125649585170708
Spiral,a=0.01,17,2,shuffle,-0.15896105783471004
Spiral,a=0.01,18,2,shuffle,-0.14504868155532202
Spiral,a=0.01,19,2,shuffle,-0.14212772665665385
Spiral,a=0.01,20,2,shuffle,-0.12708746299850793
Spiral,a=0.01,21,2,shuffle,-0.11435248389546038
Spiral,a=0.01,22,2,shuffle,-0.11609013000016621
Spiral,a=0.01,23,2,shuffle,-0.12342533904050756
Spiral,a=0.01,24,2,shuffle,-0.12395147300884712
Spiral,a=0.01,25,2,shuffle,-0.11907759059707956
Spiral,a=0.01,26,2,shuffle,-0.12375565067512517
Spiral,a=0.01,27,2,shuffle,-0.12418707560281561
Spiral,a=0.01,28,2,shuffle,-0.1282766834100919
Spiral,a=0.01,29,2,shuffle,-0.11308542718518932
Spiral,a=0.01,30,2,shuffle,-0.09417009817595812
Spiral,a=0.01,31,2,shuffle,-0.07252237023845365
Spiral,a=0.01,0,2,random,-0.009524178791923132
Spiral,a=0.01,1,2,random,-0.021752648406514474
Spiral,a=0.01,2,2,random,-0.03461514097044294
Spiral,a=0.01,3,2,random,-0.03680864557552832
Spiral,a=0.01,4,2,random,-0.04217262899445373
Spiral,a=0.01,5,2,random,-0.06159069677356399
Spiral,a=0.01,6,2,random,-0.08057643480685872
Spiral,a=0.01,7,2,random,-0.08487124401018509
Spiral,a=0.01,8,2,random,-0.09569259407313235
Spiral,a=0.01,9,2,random,-0.0971458591365928
Spiral,a=0.01,10,2,random,-0.10543867179564481
Spiral,a=0.01,11,2,random,-0.1426497025935416
Spiral,a=0.01,12,2,random,-0.17592107169720106
Spiral,a=0.01,13,2,random,-0.17138852664207027
Spiral,a=0.01,14,2,random,-0.18151569165842063
Spiral,a=0.01,15,2,random,-0.17649065476021453
Spiral,a=0.01,16,2,random,-0.16519783773235686
Spiral,a=0.01,17,2,random,-0.1748232271931951
Spiral,a=0.01,18,2,random,-0.17263682189761997
Spiral,a=0.01,19,2,random,-0.14280679757065262
Spiral,a=0.01,20,2,random,-0.13681443424328288
Spiral,a=0.01,21,2,random,-0.1340134835911293
Spiral,a=0.01,22,2,random,-0.13004624380994811
Spiral,a=0.01,23,2,random,-0.13121235090539862
Spiral,a=0.01,24,2,random,-0.13115610253004828
Spiral,a=0.01,25,2,random,-0.1274442558576585
Spiral,a=0.01,26,2,random,-0.1296694343051743
Spiral,a=0.01,27,2,random,-0.12192872948572608
Spiral,a=0.01,28,2,random,-0.12369390908369393
Spiral,a=0.01,29,2,random,-0.11484716824926666
Spiral,a=0.01,30,2,random,-0.10283404435648591
Spiral,a=0.01,31,2,random,-0.08258244482744304
Spiral,a=0.01,0,3,real,0.11518345596699109
Spiral,a=0.01,1,3,real,0.20021886092932717
Spiral,a=0.01,2,3,real,0.20792790528461402
Spiral,a=0.01,3,3,real,0.21011057314100845
Spiral,a=0.01,4,3,real,0.20777240767907312
Spiral,a=0.01,5,3,real,0.1925190588091824
Spiral,a=0.01,6,3,real,0.26993232043237336
Spiral,a=0.01,7,3,real,0.3166525392500923
Spiral,a=0.01,8,3,real,0.3340757128704006
Spiral,a=0.01,9,3,real,0.32517640066073583
Spiral,a=0.01,10,3,real,0.3238065093662251
Spiral,a=0.01,11,3,real,0.3198042614625921
Spiral,a=0.01,12,3,real,0.3505362536875918
Spiral,a=0.01,13,3,real,0.3511746280720529
Spiral,a=0.01,14,3,real,0.34383257246932597
Spiral,a=0.01,15,3,real,0.332091332967965
Spiral,a=0.01,16,3,real,0.3318817022708772
Spiral,a=0.01,17,3,real,0.3118698025930591
Spiral,a=0.01,18,3,real,0.30529335214428255
Spiral,a=0.01,19,3,real,0.30962676013567125
Spiral,a=0.01,20,3,real,0.30826353045220456
Spiral,a=0.01,21,3,real,0.307493364195197
Spiral,a=0.01,22,3,real,0.30853137522778507
Spiral,a=0.01,23,3,real,0.305038890605304
Spiral,a=0.01,24,3,real,0.3059489506942359
Spiral,a=0.01,25,3,real,0.30590562021519285
Spiral,a=0.01,26,3,real,0.30051325612586144
Spiral,a=0.01,27,3,real,0.29483282236976194
Spiral,a=0.01,28,3,real,0.2930165431207883
Spiral,a=0.01,29,3,real,0.3010804532968253
Spiral,a=0.01,30,3,real,0.2851484002891259
Spiral,a=0.01,31,3,real,0.27596894032852903
Spiral,a=0.01,0,3,shuffle,-0.002303718315793457
Spiral,a=0.01,1,3,shuffle,-0.014080978463836713
Spiral,a=0.01,2,3,shuffle,-0.03474944699269367
Spiral,a=0.01,3,3,shuffle,-0.03588107709544275
Spiral,a=0.01,4,3,shuffle,-0.04035421195261857
Spiral,a=0.01,5,3,shuffle,-0.04968076396403287
Spiral,a=0.01,6,3,shuffle,-0.06852694174989704
Spiral,a=0.01,7,3,shuffle,-0.08109038198201657
Spiral,a=0.01,8,3,shuffle,-0.10556993268153492
Spiral,a=0.01,9,3,shuffle,-0.11154193279644553
Spiral,a=0.01,10,3,shuffle,-0.10618027559394427
Spiral,a=0.01,11,3,shuffle,-0.1391249078321155
Spiral,a=0.01,12,3,shuffle,-0.14801803138974812
Spiral,a=0.01,13,3,shuffle,-0.14890535674956196
Spiral,a=0.01,14,3,shuffle,-0.15810203583295834
Spiral,a=0.01,15,3,shuffle,-0.14128403029809733
Spiral,a=0.01,16,3,shuffle,-0.1382745693246128
Spiral,a=0.01,17,3,shuffle,-0.13495269513257813
Spiral,a=0.01,18,3,shuffle,-0.14981757940801876
Spiral,a=0.01,19,3,shuffle,-0.12585057790460508
Spiral,a=0.01,20,3,shuffle,-0.11922334792059686
Spiral,a=0.01,21,3,shuffle,-0.1145783259439428
Spiral,a=0.01,22,3,shuffle,-0.11920252037269341
Spiral,a=0.01,23,3,shuffle,-0.11684924685671594
Spiral,a=0.01,24,3,shuffle,-0.11551460801118463
Spiral,a=0.01,25,3,shuffle,-0.11807029177718831
Spiral,a=0.01,26,3,shuffle,-0.1236349577224718
Spiral,a=0.01,27,3,shuffle,-0.1262975322946691
Spiral,a=0.01,28,3,shuffle,-0.12628197148301723
Spiral,a=0.01,29,3,shuffle,-0.1168668425437378
Spiral,a=0.01,30,3,shuffle,-0.08222021660649825
Spiral,a=0.01,31,3,shuffle,-0.07046378400635844
Spiral,a=0.01,0,3,random,-0.002159299534743253
Spiral,a=0.01,1,3,random,-0.021490009550093614
Spiral,a=0.01,2,3,random,-0.04454246076838797
Spiral,a=0.01,3,3,random,-0.04384381247536839
Spiral,a=0.01,4,3,random,-0.0459388378383796
Spiral,a=0.01,5,3,random,-0.05996035414608869
Spiral,a=0.01,6,3,random,-0.07293334630463977
Spiral,a=0.01,7,3,random,-0.09032921065248312
Spiral,a=0.01,8,3,random,-0.10643186763088353
Spiral,a=0.01,9,3,random,-0.1084348494375229
Spiral,a=0.01,10,3,random,-0.10861093676065159
Spiral,a=0.01,11,3,random,-0.1313960846638884
Spiral,a=0.01,12,3,random,-0.14776218298994626
Spiral,a=0.01,13,3,random,-0.15188161488350738
Spiral,a=0.01,14,3,random,-0.1520278179350869
Spiral,a=0.01,15,3,random,-0.1373966624877727
